video_id,title,author,lyrics
ipqqEFoJPL4,burnin' for you,blue oyster cult,"
<br>Home in the valley<br>Home in the city<br>Home isn't pretty<br>Ain't no home for me<br><br>Home in the darkness<br>Home on the highway<br>Home isn't my way<br>Home I'll never be<br><br>Burn out the day<br>Burn out the night<br>I can't see no reason to put up a fight<br>I'm living for giving the devil his due<br><br>And I'm burnin', I'm burnin', I'm burnin' for you<br>I'm burnin', I'm burnin', I'm burnin' for you<br><br>Time is the essence<br>Time is the season<br>Time ain't no reason<br>Got no time to slow<br><br>Time everlasting<br>Time to play B–sides<br>Time ain't on my side<br>Time I'll never know<br><br>Burn out the day<br>Burn out the night<br>I'm not the one to tell you what's wrong or what's right<br>I've seen suns that were freezing and lives that were through<br><br>But I'm burnin', I'm burnin', I'm burnin' for you<br>I'm burnin', I'm burnin', I'm burnin' for you<br><br>Burn out the day<br>Burn out the night<br>I can't see no reason to put up a fight<br>I'm living for giving the devil his due<br><br>And I'm burnin', I'm burnin', I'm burnin' for you<br>I'm burnin', I'm burnin', I'm burnin' for you<br>I'm burnin', I'm burnin', I'm burnin' for you<br>I'm burnin', I'm burnin', I'm burnin' for you<br>"
41P8UxneDJE,these dreams,heart,"
<br>Spare a little candle
<br>Save some light for me
<br>figures up ahead
<br>Moving in the trees
<br>White skin in linen
<br>Perfume on my wrist
<br>And the full moon that hangs over
<br>these dreams in the mist
<br>Darkness on the edge
<br>Shadows where I stand
<br>I search for the time
<br>On a watch with no hands
<br>I want to see you clearly
<br>Come closer than this
<br>But all I remember
<br>Are the dreams in the mist
<br>These dreams go on when I close my eyes
<br>Every second of the night I live another life
<br>These dreams that sleep when it's cold outside
<br>Every moment I'm awake the further I'm away<br>
<br>Is it cloak 'n dagger
<br>Could it be spring or fall
<br>I walk without a cut
<br>Through a stained glass wall
<br>Weaker in my eyesight
<br>The candle in my grip
<br>And words that have no form
<br>Are falling from my lips<br>
<br>These dreams go on when I close my eyes
<br>Every second of the night I live another life
<br>These dreams that sleep when it's cold outside
<br>Every moment I'm awake the further I'm away<br>
<br>There's something out there
<br>I can't resist
<br>I need to hide away from the pain
<br>There's something out there
<br>I can't resist
<br>The sweetest song is silence
<br>That I've ever heard
<br>Funny how your feet
<br>In dreams never touch the earth
<br>In a wood full of princes
<br>Freedom is a kiss
<br>But the prince hides his face
<br>From dreams in the mist<br>
<br>These dreams go on when I close my eyes
<br>Every second of the night I live another life
<br>These dreams that sleep when it's cold outside
<br>Every moment I'm awake the further I'm away<br>
<br>These dreams go on when I close my eyes
<br>Every second of the night I live another life
<br>These dreams that sleep when it's cold outside
<br>Every moment I'm awake the further I'm away<br>"
3wxyN3z9PL4,nothing's gonna stop us now,starship,Error getting lyrics
K1b8AhIsSYQ,we built this city,starship,Error getting lyrics
eFjjO_lhf9c,summer of '69,bryan adams,"
<br>I got my first real six-string<br>Bought it at the five-and-dime<br>Played it 'til my fingers bled<br>Was the summer of '69<br><br>Me and some guys from school<br>Had a band and we tried real hard.<br>Jimmy quit, Jody got married<br>I should've known we'd never get far<br><br>Oh, when I look back now<br>That summer seemed to last forever<br>And if I had the choice<br>Yeah, I'd always wanna be there<br>Those were the best days of my life<br><br>Ain't no use in complainin'<br>When you've got a job to do<br>Spent my evenings down at the drive-in<br>And that's when I met you, yeah<br><br>Standin' on your mama's porch<br>You told me that you'd wait forever<br>Oh, and when you held my hand<br>I knew that it was now or never<br>Those were the best days of my life<br><br>Oh, yeah.<br>Back in the summer of '69, oh.<br><br>Man we were killin' time<br>We were young and restless<br>We needed to unwind<br>I guess nothin' can last forever, forever, no! yeah!<br><br>And now the times are changin'<br>Look at everything that's come and gone<br>Sometimes when I play that old six-string<br>I think about you, wonder what went wrong<br><br>Standin' on your mama's porch<br>You told me that it'd last forever<br>Oh, and when you held my hand<br>I knew that it was now or never<br>Those were the best days of my life<br><br>Oh, yeah.<br>Back in the summer of '69, oh.<br>It was the summer of '69, oh, yeah.<br>Me and my baby in '69, oh.<br>It was the summer, the summer, the summer of '69, yeah.<br>"
Y0pdQU87dc8,everything i do i do it for you,bryan adams,Error getting lyrics
9EHAo6rEuas,please forgive me,bryan adams,"
<br>Still feels like our first night together<br>Feels like the first kiss, it's gettin' better, baby<br>No one can better this...<br>Still holdin' on, you're still the one.<br>First time our eyes met, same feelin' I get<br>Only feels much stronger, wanna love you longer<br>You still turn the fire on...<br><br>So if you're feelin' lonely—don't<br>You're the only one I ever want.<br>I only wanna make it good<br>So if I love you a little more than I should...<br><br>Please forgive me<br>I know not what I do.<br>Please forgive me<br>I can't stop lovin' you<br>Don't deny me.<br>This pain I'm going through...<br>Please forgive me if I need you like I do.<br>Please believe me.<br>Every word I say is true...<br>Please forgive me<br>I can't stop loving you<br><br>Still feels like our best times are together.<br>Feels like the first touch, still gettin' closer, baby<br>Can't get close enough.<br>Still holdin' on, you're still number one.<br>I remember the smell of your skin,<br>I remember everything,<br>I remember all your moves<br>I remember you, yeah!<br>I remember the nights, you know I still do.<br><br>So if you're feelin' lonely—don't<br>You're the only one I ever want.<br>I only wanna make it good<br>So if I love you a little more than I should...<br><br>Please forgive me<br>I know not what I do.<br>Please forgive me<br>I can't stop lovin' you<br>Don't deny me<br>This pain I'm going through.<br>Please forgive me if I need you like I do<br>Oh, believe me.<br>Every word I say is true.<br>Please forgive me<br>I can't stop loving you.<br><br>One thing I'm sure of is the way we make love.<br>And one thing I depend on is for us to stay strong.<br>With every word and every breath I'm prayin'<br>That's why I'm sayin'...<br><br>Please forgive me<br>I know not what I do.<br>Please forgive me<br>I can't stop lovin' you.<br>Don't deny me.<br>This pain I'm going through.<br>Please forgive me if I need you like I do.<br>Babe, believe me.<br>Every word I say is true.<br>Please forgive me if I can't stop loving you.<br>Never leave me<br>I don't know what I'd do.<br>Please forgive me<br>I can't stop loving you,<br>Can't stop loving you.<br>"
rXs9MXrHxVE,hit me with your best shot,pat benatar,"
<br>Well you're the real tough cookie<br>With the long history<br>Of breaking little hearts<br>Like the one in me<br>That's OK,<br>Lets see how you do it<br>Put up your dukes,<br>Lets get down to it<br>Hit me with your best shot<br>Why don't you hit me<br>With your best shot<br>Hit me with your best shot<br>Fire Away<br><br>You come on with a ""come on""<br>You don't fight fair<br>But that's OK, see if I care<br>Knock me down, it's all in vain<br>I'll get right back on my feet again<br><br>Hit me with your best shot<br>Why don't you hit me<br>With your best shot<br>Hit me with your best shot<br>Fire Away<br><br>Well, you're the real tough cookie<br>With the long history<br>Of breaking little hearts<br>Like the one in me<br>Before I put another notch<br>In my lipstick case<br>You better make sure<br>You put me in my place<br><br>Hit me with your best shot<br>Come On, hit me with your best shot<br>Hit me with your best shot<br>Fire Away<br><br>Hit me with your best shot<br>Why don't you hit me with your best shot<br>Hit me with your best shot<br>Fire Away<br>"
W8axBpHxZYM,heaven is a place on earth,belinda carlisle,"
<br>Ooh, baby, do you know what that's worth?<br>Ooh heaven is a place on earth<br>They say in heaven love comes first<br>We'll make heaven a place on earth<br>Ooh heaven is a place on earth<br><br>When the night falls down<br>I wait for you<br>And you come around<br>And the world's alive<br>With the sound of kids<br>On the street outside<br><br>When you walk into the room<br>You pull me close and we start to move<br>And we're spinning with the stars above<br>And you lift me up in a wave of love...<br><br>Ooh, baby, do you know what that's worth?<br>Ooh heaven is a place on earth<br>They say in heaven love comes first<br>We'll make heaven a place on earth<br>Ooh heaven is a place on earth<br><br>When I feel alone<br>I reach for you<br>And you bring me home<br>When I'm lost at sea<br>I hear your voice<br>And it carries me<br><br>In this world we're just beginning<br>To understand the miracle of living<br>Baby I was afraid before<br>But I'm not afraid anymore<br><br>Ooh, baby, do you know what that's worth?<br>Ooh heaven is a place on earth<br>They say in heaven love comes first<br>We'll make heaven a place on earth<br>Ooh heaven is a place on earth<br><br>In this world we're just beginning<br>To understand the miracle of living<br>Baby I was afraid before<br>But I'm not afraid anymore<br><br>Ooh, baby, do you know what that's worth?<br>Ooh heaven is a place on earth<br>They say in heaven love comes first<br>We'll make heaven a place on earth<br>Ooh heaven is a place on earth<br>...<br>"
qYkbTyHXwbs,jessie's girl,rick springfield,"
<br>Jessie is a friend,<br>Yeah, I know he's been a good friend of mine<br>But lately something's changed<br>It ain't hard to define<br>Jessie's got himself a girl and I want to make her mine<br><br>And she's watching him with those eyes<br>And she's lovin' him with that body, I just know it!<br>And he's holding her in his arms late, late at night<br><br>You know I wish that I had Jessie's girl<br>I wish that I had Jessie's girl<br>Where can I find a woman like that?<br><br>I'll play along with the charade<br>That doesn't seem to be a reason to change<br>You know I feel so dirty when they start talking cute<br>I wanna tell her that I love her but the point is probably moot<br><br>'Cause she's watching him with those eyes<br>And she's lovin' him with that body, I just know it!<br>And he's holding her in his arms late, late at night<br><br>You know I wish that I had Jessie's girl<br>I wish that I had Jessie's girl<br>Where can I find a woman like that?<br><br>Like Jessie's girl<br>I wish that I had Jessie's girl<br>Where can I find a woman...<br>Where can I find a woman like that?<br><br>And I'm lookin' in the mirror all the time<br>Wonderin' what she don't see in me<br>I've been funny; I've been cool with the lines<br>Ain't that the way love's supposed to be?<br><br>Tell me, where can I find a woman like that?<br><br>You know I wish that I had Jessie's girl<br>I wish that I had Jessie's girl<br>I want Jessie's girl<br>Where can I find a woman like that?<br><br>Like Jessie's girl<br>I wish that I had Jessie's girl<br>I want, I want Jessie's girl<br>"
Yam5uK6e-bQ,dreams,cranberries,"
<br>Oh, my life<br>Is changing every day<br>In every possible way<br>And oh, my dreams<br>It's never quite as it seems<br>Never quite as it seems<br><br>I know I've felt like this before<br>But now I'm feeling it even more<br>Because it came from you<br>Then I open up and see<br>The person falling here is me<br>A different way to be<br><br>Ah<br>La ya<br>La la ya<br>La-ah-ah<br><br>I want more<br>Impossible to ignore<br>Impossible to ignore<br>They'll come true<br>Impossible not to do<br>Impossible not to do<br><br>And now I tell you openly<br>You have my heart so don't hurt me<br>You're what I couldn't find<br>A totally amazing mind<br>So understanding and so kind<br>You're everything to me<br><br>Oh, my life<br>Is changing every day<br>In every possible way<br>And oh, my dreams<br>It's never quite as it seems<br>'Cause you're a dream to me, dream to me<br><br>Ah, la-a-la-ah, la la la<br>La-a-la-ah, la-ah ah ah<br>Ah, la-a-la-ah, la la la<br>La-a-la-ah, la-ah ah ah<br>"
